melody_id,pitch_features.pitch_range,pitch_features.pitch_standard_deviation,pitch_features.pitch_entropy,pitch_features.pcdist1,pitch_features.basic_pitch_histogram,pitch_features.mean_pitch,pitch_features.most_common_pitch,pitch_features.number_of_pitches,pitch_features.melodic_pitch_variety,pitch_features.dominant_spread,pitch_features.folded_fifths_pitch_class_histogram,pitch_features.pitch_class_kurtosis_after_folding,pitch_features.pitch_class_skewness_after_folding,pitch_features.pitch_class_variability_after_folding,interval_features.pitch_interval,interval_features.absolute_interval_range,interval_features.mean_absolute_interval,interval_features.modal_interval,interval_features.interval_entropy,interval_features.ivdist1,interval_features.interval_direction_mean,interval_features.interval_direction_sd,interval_features.average_interval_span_by_melodic_arcs,interval_features.distance_between_most_prevalent_melodic_intervals,interval_features.melodic_interval_histogram,interval_features.melodic_large_intervals,interval_features.variable_melodic_intervals,interval_features.number_of_common_melodic_intervals,interval_features.prevalence_of_most_common_melodic_interval,contour_features.step_contour_global_variation,contour_features.step_contour_global_direction,contour_features.step_contour_local_variation,contour_features.interpolation_contour_global_direction,contour_features.interpolation_contour_mean_gradient,contour_features.interpolation_contour_gradient_std,contour_features.interpolation_contour_direction_changes,contour_features.interpolation_contour_class_label,duration_features.tempo,duration_features.duration_range,duration_features.modal_duration,duration_features.mean_duration,duration_features.duration_standard_deviation,duration_features.number_of_durations,duration_features.global_duration,duration_features.note_density,duration_features.duration_entropy,duration_features.length,duration_features.ioi_mean,duration_features.ioi_std,duration_features.ioi_ratio_mean,duration_features.ioi_ratio_std,duration_features.ioi_contour_mean,duration_features.ioi_contour_std,duration_features.ioi_range,duration_features.ioi_histogram,duration_features.duration_histogram,tonality_features.tonalness,tonality_features.tonal_clarity,tonality_features.tonal_spike,tonality_features.tonal_entropy,tonality_features.referent,tonality_features.inscale,tonality_features.temperley_likelihood,tonality_features.longest_monotonic_conjunct_scalar_passage,tonality_features.longest_conjunct_scalar_passage,tonality_features.proportion_conjunct_scalar,tonality_features.proportion_scalar,tonality_features.tonalness_histogram,narmour_features.registral_direction,narmour_features.proximity,narmour_features.closure,narmour_features.registral_return,narmour_features.intervallic_difference,melodic_movement_features.amount_of_arpeggiation,melodic_movement_features.chromatic_motion,melodic_movement_features.melodic_embellishment,melodic_movement_features.repeated_notes,melodic_movement_features.stepwise_motion,mtype_features.yules_k,mtype_features.simpsons_d,mtype_features.sichels_s,mtype_features.honores_h,mtype_features.mean_entropy,mtype_features.mean_productivity,corpus_features.tfdf_spearman,corpus_features.tfdf_kendall,corpus_features.mean_log_tfdf,corpus_features.norm_log_dist,corpus_features.max_log_df,corpus_features.min_log_df,corpus_features.mean_log_df,corpus_features.mean_df_entropy,corpus_features.mean_df_productivity,corpus_features.mean_df_yules_k,corpus_features.mean_df_simpsons_d,corpus_features.mean_df_sichels_s,corpus_features.mean_df_honores_h
1849,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,3.182343256355156e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1850,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,3.780121792845097e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1851,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,4.181818248121754e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1852,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,4.181818248121754e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1853,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,4.329333535774241e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1854,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,3.7809634887496297e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1855,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,3.780121792845097e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1856,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,3.182343256355156e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1857,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,4.181818248121754e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1858,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,3.7809634887496297e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1859,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,3.2069376865526677e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
1860,2,0.8,0.7219280948873623,"{7.0: 0.045454545454545456, 9.0: 0.9545454545454546}","{'67.00-68.00': 1, '68.00-69.00': 4}",68.6,69,2,2.1666666666666665,0,"{7: 1.0, 9: 4.0}",-2.0,0.0,1.0,"[-2, 2, 0, 0]",2,1.0,0,1.5,"{-2.0: 0.14285714285714285, 0.0: 0.7142857142857142, 2.0: 0.14285714285714285}",0.0,0.7071067811865476,2.0,2.0,"{'-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 2, '1.00-2.00': 1}",0.0,0.0,3,0.5,0.4841229182759271,0.3634054100635983,0.06349206349206349,1,3.733333333333333,4.497461561128362,1.0,addd,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.3333333333333333,0.4714045207910317,0.3333333333333333,0.4714045207910317,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.654542720826066,1.0762867247566617,0.1176528393794569,4.584962500721156,9,1,4.181818248121754e-06,2,3,0.6,0.4,"{'0.15-0.20': 0, '0.20-0.24': 0, '0.24-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.45': 0, '0.45-0.49': 0, '0.49-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.70': 1, '0.70-0.74': 0, '0.74-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.95': 0, '0.95-0.99': 0, '0.99-1.03': 0, '1.03-1.07': 0, '1.07-1.11': 0, '1.11-1.15': 0}",0.0,6.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,nan,nan,0.9910746917227112,0.3292364734962922,7.151485463904735,1.9459101490553132,4.510197467670362,0.9478758337045388,0.0,563.2465080939784,0.6108951566696466,0.0,0.0
