melody_id,pitch_features.pitch_range,pitch_features.pitch_standard_deviation,pitch_features.pitch_entropy,pitch_features.mean_pitch,pitch_features.most_common_pitch,pitch_features.number_of_pitches,pitch_features.melodic_pitch_variety,pitch_features.dominant_spread,pitch_features.folded_fifths_pitch_class_histogram,pitch_features.pitch_class_kurtosis_after_folding,pitch_features.pitch_class_skewness_after_folding,pitch_features.pitch_class_variability_after_folding,interval_features.pitch_interval,interval_features.absolute_interval_range,interval_features.mean_absolute_interval,interval_features.modal_interval,interval_features.interval_entropy,interval_features.ivdist1,interval_features.interval_direction,interval_features.average_interval_span_by_melodic_arcs,interval_features.distance_between_most_prevalent_melodic_intervals,interval_features.melodic_interval_histogram,interval_features.melodic_large_intervals,interval_features.variable_melodic_intervals,interval_features.number_of_common_melodic_intervals,interval_features.prevalence_of_most_common_melodic_interval,contour_features.step_contour_global_variation,contour_features.step_contour_global_direction,contour_features.step_contour_local_variation,contour_features.interpolation_contour_global_direction,contour_features.interpolation_contour_mean_gradient,contour_features.interpolation_contour_gradient_std,contour_features.interpolation_contour_direction_changes,contour_features.interpolation_contour_class_label,duration_features.duration_range,duration_features.modal_duration,duration_features.duration_entropy,duration_features.length,duration_features.global_duration,duration_features.note_density,duration_features.ioi,duration_features.ioi_ratio,duration_features.ioi_contour,tonality_features.tonalness,tonality_features.tonal_clarity,tonality_features.tonal_spike,tonality_features.referent,tonality_features.inscale,narmour_features.registral_direction,narmour_features.proximity,narmour_features.closure,narmour_features.registral_return,narmour_features.intervallic_difference,melodic_movement_features.amount_of_arpeggiation,melodic_movement_features.chromatic_motion,melodic_movement_features.melodic_embellishment,melodic_movement_features.repeated_notes,melodic_movement_features.stepwise_motion,mtype_features.yules_k,mtype_features.simpsons_d,mtype_features.sichels_s,mtype_features.honores_h,mtype_features.mean_entropy,mtype_features.mean_productivity,corpus_features.tfdf_spearman,corpus_features.tfdf_kendall,corpus_features.mean_log_tfdf,corpus_features.norm_log_dist,corpus_features.max_log_df,corpus_features.min_log_df,corpus_features.mean_log_df,corpus_features.mean_df_entropy,corpus_features.mean_df_productivity,corpus_features.mean_df_yules_k,corpus_features.mean_df_simpsons_d,corpus_features.mean_df_sichels_s,corpus_features.mean_df_honores_h
1885,10.0,2.703084657695106,2.955913095175825,75.4,74.0,9,5.111111111111111,0,"{0: 1.0, 7: 1.0, 2: 3.0, 9: 1.0, 4: 3.0, 11: 1.0, 1: 1.0, 8: 1.0, 3: 3.0}",-1.4428571428571433,0.2489775008276196,3.6514837167011076,"[2, -2, 5, -8, 4, -1, 1, 5, -8, 4, -1, 1, 5, -8]",7.0,3.9285714285714284,-8.0,2.699513850319966,"{-8.0: 0.14705882352941177, -2.0: 0.0196078431372549, -1.0: 0.09803921568627451, 1.0: 0.0392156862745098, 2.0: 0.049019607843137254, 4.0: 0.5882352941176471, 5.0: 0.058823529411764705}","['up', 'down', 'up', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'down']",4.2727272727272725,13,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 1, '-1.00-0.00': 2, '0.00-1.00': 0, '1.00-2.00': 2, '2.00-3.00': 1, '3.00-4.00': 0, '4.00-5.00': 5}",0.0,0.0,5,0.21428571428571427,2.6626760505175993,0.029542572671254055,0.873015873015873,-1,7.243243243243243,9.158227634612496,0.6363636363636364,dbba,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.3848569358112056,1.3046573979978602,0.0833209703689363,4,0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.13333333333333333,0.0,0.42857142857142855,58.93562536919181,0.06404428904428905,0.5,492.26528482569654,0.802300108204226,0.3082334332334332,0.4419178603642372,0.37309263550788874,0.9599120501596511,0.16677385787703675,8.499232866039245,1.3862943611198906,4.064106727871557,2.5746987351738495,0.78125,85.9375,0.09821428571428571,0.08333333333333333,311.9162312519753
1886,10.0,2.7760883751542687,3.189898095464287,75.4,75.0,10,4.833333333333333,0,"{0: 1.0, 7: 1.0, 2: 2.0, 9: 1.0, 4: 2.0, 11: 1.0, 1: 2.0, 8: 1.0, 3: 3.0, 5: 1.0}",-1.1129464285714283,0.2567449488305466,3.4641016151377544,"[-1, 1, 5, -8, 4, 2, -2, 5, -8, 4, -1, 1, 5, -8]",7.0,3.9285714285714284,-8.0,2.699513850319966,"{-8.0: 0.14705882352941177, -2.0: 0.0196078431372549, -1.0: 0.09803921568627451, 1.0: 0.0392156862745098, 2.0: 0.049019607843137254, 4.0: 0.5882352941176471, 5.0: 0.058823529411764705}","['down', 'up', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'up', 'down']",4.7,13,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 1, '-1.00-0.00': 2, '0.00-1.00': 0, '1.00-2.00': 2, '2.00-3.00': 1, '3.00-4.00': 0, '4.00-5.00': 5}",0.0,0.0,5,0.21428571428571427,2.680222705298946,0.04923085886372996,0.873015873015873,-1,8.375,9.747337175381901,0.6,baba,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.3552572937443861,1.411825502072695,0.11346309000967511,1,0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.13333333333333333,0.0,0.42857142857142855,36.63590682821452,0.039627039627039624,0.2861111111111111,747.2720343537625,0.8753570597069653,0.5663919413919414,0.50310452966812,0.4227205459742098,0.9438698303354371,0.13972410302945693,8.499232866039245,1.3862943611198906,3.794610041210254,2.660110248085524,0.7227272727272727,87.64462809917356,0.09646464646464646,0.027777777777777776,1216.005437307198
1887,10.0,2.8472208672083497,3.189898095464287,75.4,74.0,10,4.833333333333333,0,"{0: 1.0, 7: 1.0, 2: 3.0, 9: 1.0, 4: 2.0, 11: 1.0, 6: 1.0, 1: 2.0, 8: 1.0, 3: 2.0}",-1.1948405392734216,0.15436111435637165,3.477067730142742,"[-1, 1, 5, -8, 4, -1, 1, 5, -8, 4, 2, -2, 5, -8]",7.0,3.9285714285714284,-8.0,2.699513850319966,"{-8.0: 0.14705882352941177, -2.0: 0.0196078431372549, -1.0: 0.09803921568627451, 1.0: 0.0392156862745098, 2.0: 0.049019607843137254, 4.0: 0.5882352941176471, 5.0: 0.058823529411764705}","['down', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'up', 'down', 'up', 'down']",4.7,13,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 1, '-1.00-0.00': 2, '0.00-1.00': 0, '1.00-2.00': 2, '2.00-3.00': 1, '3.00-4.00': 0, '4.00-5.00': 5}",0.0,0.0,5,0.21428571428571427,2.6976552318634046,0.06960656872947985,0.873015873015873,-1,8.375,9.747337175381901,0.6,bbaa,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.4871472333140391,1.1768380586256604,0.10165104994862109,2,0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.2857142857142857,0.13333333333333333,0.0,0.42857142857142855,48.3725918603541,0.05250582750582751,0.375,705.9719114657385,0.8374558163971482,0.4338161838161838,0.3470528161698154,0.2911337996852133,0.939343017035002,0.1518060141828615,8.499232866039245,0.6931471805599453,3.92182027886829,2.6728735295095043,0.7777777777777778,80.24691358024691,0.09027777777777778,0.0,329.5836866004329
1888,10.0,2.8627880738111853,3.0565647621309537,75.06666666666666,75.0,9,5.714285714285714,1,"{0: 2.0, 7: 1.0, 2: 2.0, 9: 1.0, 4: 2.0, 11: 1.0, 1: 2.0, 8: 1.0, 3: 3.0}",-1.4428571428571433,0.2489775008276196,3.6514837167011076,"[-1, -1, 7, -8, 4, -1, 1, 5, -8, 4, -1, 1, 5, -8]",7.0,3.9285714285714284,-1.0,2.467720100474499,"{-8.0: 0.14705882352941177, -1.0: 0.16666666666666666, 1.0: 0.0392156862745098, 4.0: 0.5882352941176471, 5.0: 0.0392156862745098, 7.0: 0.0196078431372549}","['down', 'down', 'up', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'down']",4.7,7,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 4, '0.00-1.00': 0, '1.00-2.00': 2, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 2, '5.00-6.00': 2, '6.00-7.00': 1}",0.0,0.0,5,0.2857142857142857,2.6516043934521982,0.0744838044032242,0.873015873015873,-1,7.1644444444444435,9.515451845489201,0.6,bbba,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.4178674349959799,1.1504567436861903,0.10468317382621102,0,0,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.13333333333333333,0.0,0.42857142857142855,48.3725918603541,0.05250582750582751,0.375,705.9719114657385,0.837455816397148,0.4338161838161838,0.5934577932046582,0.5079782408647702,0.9469821378641023,0.1361849049964813,8.499232866039245,0.6931471805599453,3.4900425352606677,2.617317973953949,0.7222222222222222,86.41975308641975,0.09722222222222222,0.03125,1043.6816742347041
1889,10.0,2.8158282775923835,3.0062389286533895,75.06666666666666,73.0,9,5.75,1,"{0: 1.0, 7: 1.0, 2: 3.0, 9: 1.0, 4: 2.0, 11: 1.0, 1: 3.0, 8: 1.0, 3: 2.0}",-1.4428571428571433,0.2489775008276196,3.6514837167011076,"[-1, 1, 5, -8, 4, -1, -1, 7, -8, 4, -1, 1, 5, -8]",7.0,3.9285714285714284,-1.0,2.467720100474499,"{-8.0: 0.14705882352941177, -1.0: 0.16666666666666666, 1.0: 0.0392156862745098, 4.0: 0.5882352941176471, 5.0: 0.0392156862745098, 7.0: 0.0196078431372549}","['down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'down', 'up', 'down', 'up', 'up', 'down']",4.7,7,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 4, '0.00-1.00': 0, '1.00-2.00': 2, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 2, '5.00-6.00': 2, '6.00-7.00': 1}",0.0,0.0,5,0.2857142857142857,2.633496294733486,0.06503932298354828,0.873015873015873,-1,7.1644444444444435,9.515451845489201,0.6666666666666666,bbba,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.49792537898492095,1.2875639741641813,0.13207361644704968,1,0,0.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.42857142857142855,0.13333333333333333,0.0,0.42857142857142855,36.63590682821452,0.039627039627039624,0.2861111111111111,747.2720343537625,0.8753570597069653,0.5663919413919414,0.6008728960658544,0.5143516144911134,0.9295601051270506,0.12513773658283645,8.499232866039245,0.6931471805599453,3.362418147364224,2.660110248085524,0.7227272727272727,87.64462809917356,0.09646464646464646,0.027777777777777776,1216.005437307198
1890,10.0,2.768071932270226,2.9232314287976204,75.06666666666666,74.0,9,6.5,1,"{0: 1.0, 7: 1.0, 2: 4.0, 9: 1.0, 4: 1.0, 11: 1.0, 1: 2.0, 8: 1.0, 3: 3.0}",-1.4428571428571433,0.2489775008276196,3.6514837167011076,"[-1, 1, 5, -8, 4, -1, 1, 5, -8, 4, -1, -1, 7, -8]",7.0,3.9285714285714284,-1.0,2.467720100474499,"{-8.0: 0.14705882352941177, -1.0: 0.16666666666666666, 1.0: 0.0392156862745098, 4.0: 0.5882352941176471, 5.0: 0.0392156862745098, 7.0: 0.0196078431372549}","['down', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'down']",4.7,7,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 4, '0.00-1.00': 0, '1.00-2.00': 2, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 2, '5.00-6.00': 2, '6.00-7.00': 1}",0.0,0.0,5,0.2857142857142857,2.6279280544518335,0.04747470175098438,0.873015873015873,-1,7.1644444444444435,9.515451845489201,0.6666666666666666,bbba,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.3879239062194179,1.3900457084814624,0.10641470132882061,2,0,1.0,0.0,1.0,2.0,0.0,0.21428571428571427,0.42857142857142855,0.13333333333333333,0.0,0.42857142857142855,58.93562536919181,0.06404428904428905,0.5,492.26528482569654,0.802300108204226,0.3082334332334332,0.4211322974340154,0.35954914475314353,0.9339756699651993,0.1487742456896552,8.499232866039245,0.0,3.6580071300100867,2.5746987351738495,0.78125,85.9375,0.09821428571428571,0.08333333333333333,311.9162312519753
1891,10.0,2.699794230842212,2.9232314287976204,75.33333333333333,75.0,9,4.6,0,"{0: 1.0, 7: 1.0, 2: 3.0, 9: 1.0, 4: 2.0, 11: 1.0, 1: 1.0, 8: 1.0, 3: 4.0}",-1.4428571428571433,0.2489775008276196,3.6514837167011076,"[1, -1, 5, -8, 4, -1, 1, 5, -8, 4, -1, 1, 5, -8]",7.0,3.7857142857142856,-8.0,2.305958492868042,"{-8.0: 0.14705882352941177, -1.0: 0.11764705882352941, 1.0: 0.08823529411764705, 4.0: 0.5882352941176471, 5.0: 0.058823529411764705}","['up', 'down', 'up', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'down']",4.090909090909091,2,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 3, '0.00-1.00': 0, '1.00-2.00': 3, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 5}",0.0,0.0,5,0.21428571428571427,2.6512360766961134,0.03876248160501654,0.8412698412698413,-1,7.0,9.033553261955749,0.6363636363636364,dbba,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.32505401931133654,1.0252217461864443,0.07982419166408547,0,0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.13333333333333333,0.0,0.42857142857142855,58.93562536919181,0.06404428904428905,0.5,492.26528482569654,0.802300108204226,0.3082334332334332,0.4419178603642372,0.37309263550788874,0.9599120501596511,0.16677385787703675,8.499232866039245,1.3862943611198906,4.064106727871557,2.5746987351738495,0.78125,85.9375,0.09821428571428571,0.08333333333333333,311.9162312519753
1892,10.0,2.748737083745107,3.0062389286533895,75.33333333333333,75.0,9,4.875,0,"{0: 1.0, 7: 1.0, 2: 2.0, 9: 1.0, 4: 3.0, 11: 1.0, 1: 2.0, 8: 1.0, 3: 3.0}",-1.4428571428571433,0.2489775008276196,3.6514837167011076,"[-1, 1, 5, -8, 4, 1, -1, 5, -8, 4, -1, 1, 5, -8]",7.0,3.7857142857142856,-8.0,2.305958492868042,"{-8.0: 0.14705882352941177, -1.0: 0.11764705882352941, 1.0: 0.08823529411764705, 4.0: 0.5882352941176471, 5.0: 0.058823529411764705}","['down', 'up', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'up', 'down', 'up', 'up', 'down']",4.5,2,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 3, '0.00-1.00': 0, '1.00-2.00': 3, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 5}",0.0,0.0,5,0.21428571428571427,2.6629969459943057,0.05193149014503613,0.8412698412698413,-1,8.09375,9.674138464300324,0.6,bbba,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.4900699768066001,1.3092532396542154,0.11408078430080146,1,0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.13333333333333333,0.0,0.42857142857142855,36.63590682821452,0.039627039627039624,0.2861111111111111,747.2720343537625,0.8753570597069653,0.5663919413919414,0.50310452966812,0.4227205459742098,0.9438698303354371,0.13972410302945693,8.499232866039245,1.3862943611198906,3.794610041210254,2.660110248085524,0.7227272727272727,87.64462809917356,0.09646464646464646,0.027777777777777776,1216.005437307198
1893,10.0,2.7968235951204043,3.189898095464287,75.33333333333333,74.0,10,4.833333333333333,0,"{0: 1.0, 7: 1.0, 2: 3.0, 9: 1.0, 4: 2.0, 11: 1.0, 1: 2.0, 8: 1.0, 3: 2.0, 5: 1.0}",-1.1129464285714283,0.2567449488305466,3.4641016151377544,"[-1, 1, 5, -8, 4, -1, 1, 5, -8, 4, 1, -1, 5, -8]",7.0,3.7857142857142856,-8.0,2.305958492868042,"{-8.0: 0.14705882352941177, -1.0: 0.11764705882352941, 1.0: 0.08823529411764705, 4.0: 0.5882352941176471, 5.0: 0.058823529411764705}","['down', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'up', 'down', 'up', 'down']",4.5,2,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 3, '0.00-1.00': 0, '1.00-2.00': 3, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 5}",0.0,0.0,5,0.21428571428571427,2.6747061024297603,0.06561841388200756,0.8412698412698413,-1,8.09375,9.674138464300324,0.6,bbaa,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.37614198461974485,1.1608050054003844,0.09870348196419333,2,0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.42857142857142855,0.13333333333333333,0.0,0.42857142857142855,48.3725918603541,0.05250582750582751,0.375,705.9719114657385,0.8374558163971482,0.4338161838161838,0.3470528161698154,0.2911337996852133,0.939343017035002,0.1518060141828615,8.499232866039245,0.6931471805599453,3.92182027886829,2.6728735295095043,0.7777777777777778,80.24691358024691,0.09027777777777778,0.0,329.5836866004329
1894,10.0,2.719477073916152,2.9232314287976204,75.26666666666667,74.0,9,3.3,0,"{0: 1.0, 7: 1.0, 2: 4.0, 9: 1.0, 4: 2.0, 11: 1.0, 1: 1.0, 8: 1.0, 3: 3.0}",-1.4428571428571433,0.2489775008276196,3.6514837167011076,"[0, 0, 5, -8, 4, -1, 1, 5, -8, 4, -1, 1, 5, -8]",8.0,3.642857142857143,-8.0,2.556656707462823,"{-8.0: 0.14705882352941177, -1.0: 0.09803921568627451, 0.0: 0.06862745098039216, 1.0: 0.0392156862745098, 4.0: 0.5882352941176471, 5.0: 0.058823529411764705}","['same', 'same', 'up', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'up', 'up', 'down']",4.777777777777778,13,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 2, '0.00-1.00': 2, '1.00-2.00': 2, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 5}",0.0,0.0,6,0.21428571428571427,2.645566751662108,0.047957466393484194,0.8095238095238095,-1,6.799999999999999,8.540839885277439,0.5555555555555556,dbba,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.4219398863044234,1.2276288659793806,0.10531764088694237,2,0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.13333333333333333,0.14285714285714285,0.2857142857142857,58.93562536919181,0.06404428904428905,0.5,492.26528482569654,0.802300108204226,0.3082334332334332,0.5428462293216297,0.4571012382908182,0.9610783101770246,0.14693176570197045,8.499232866039245,0.6931471805599453,3.758366385731968,2.5746987351738495,0.78125,85.9375,0.09821428571428571,0.08333333333333333,311.9162312519753
1895,10.0,2.7438820836342233,2.973557262275185,75.26666666666667,75.0,9,4.0,0,"{0: 1.0, 7: 1.0, 2: 2.0, 9: 1.0, 4: 2.0, 11: 1.0, 1: 2.0, 8: 1.0, 3: 4.0}",-1.4428571428571433,0.2489775008276196,3.6514837167011076,"[-1, 1, 5, -8, 4, 0, 0, 5, -8, 4, -1, 1, 5, -8]",8.0,3.642857142857143,-8.0,2.556656707462823,"{-8.0: 0.14705882352941177, -1.0: 0.09803921568627451, 0.0: 0.06862745098039216, 1.0: 0.0392156862745098, 4.0: 0.5882352941176471, 5.0: 0.058823529411764705}","['down', 'up', 'up', 'down', 'up', 'same', 'same', 'up', 'down', 'up', 'down', 'up', 'up', 'down']",5.375,13,"{'-8.00--7.00': 3, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 2, '0.00-1.00': 2, '1.00-2.00': 2, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 5}",0.0,0.0,6,0.21428571428571427,2.651466280664342,0.05454986723427332,0.8095238095238095,-1,9.272727272727273,10.29312258816727,0.5,baba,2.75,0.25,1.5219280948873621,15,4.5,3.3333333333333335,"[0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5, -1.5, 0.5, 0.25, 0.25, 0.5]","[0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0, -3.0, -0.3333333333333333, 0.5, 1.0, 2.0]","[-1, 0, 1, -1, -1, -1, 0, 1, -1, -1, -1, 0, 1]",0.33122525959493443,1.09366764245068,0.07936338325380385,1,0,0.0,0.0,1.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.13333333333333333,0.14285714285714285,0.2857142857142857,36.63590682821452,0.039627039627039624,0.2861111111111111,747.2720343537625,0.8753570597069653,0.5663919413919414,0.5777141078729284,0.48763205010196464,0.9323310002192284,0.12357402126004668,8.499232866039245,0.6931471805599453,3.34475673884761,2.5912380605314373,0.6977272727272728,97.64462809917356,0.10757575757575757,0.0,1100.876182657496
